G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,CG_CK,WLS,HOLD,INN2,BF,PA,AB,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,WP,BK,ERR,R,ER,P_WHIP_RT,P2_WHIP_RT,CB_WHIP_RT
20200926SKSS0,20200926,SK,SS,0,T,0,L,0,24,148,36,32,8,0,0,1,0,1,0,0,2,0,0,3,0,0,0,0,8,8,,,
20200926SKSS0,20200926,SS,SK,0,B,0,W,0,27,145,38,33,12,1,0,3,0,0,1,0,4,0,0,10,1,0,0,0,2,2,,,
20200926WOOB0,20200926,OB,WO,0,B,0,W,0,27,127,35,31,9,2,1,0,0,0,2,0,2,0,0,9,0,0,0,0,0,0,,,
20200926WOOB0,20200926,WO,OB,0,T,0,L,0,24,113,32,30,3,1,0,0,1,0,0,0,2,0,0,3,0,0,0,0,4,4,,,
20200927LGKT0,20200927,KT,LG,0,B,0,W,0,27,148,37,28,8,1,0,1,1,0,1,0,6,0,2,7,2,1,0,1,4,4,,,
20200927LGKT0,20200927,LG,KT,0,T,0,L,1,24,121,37,35,9,2,0,2,1,1,0,0,1,0,0,2,1,0,0,1,5,4,,,
20200927LTHT0,20200927,HT,LT,0,B,0,W,0,30,149,42,37,9,1,0,0,0,1,1,0,2,0,0,6,0,1,0,0,1,1,,,
20200927LTHT0,20200927,LT,HT,0,T,0,L,0,29,162,38,33,6,1,0,0,0,1,0,0,2,0,0,8,0,0,0,1,2,2,,,
20200927NCHH0,20200927,HH,NC,0,B,0,L,0,27,143,36,31,5,1,0,0,0,0,0,0,5,0,2,4,1,1,0,1,5,4,,,
20200927NCHH0,20200927,NC,HH,0,T,0,W,1,27,156,40,35,9,4,0,1,1,0,0,0,3,0,0,9,1,0,0,2,4,2,,,
20200927SKSS0,20200927,SS,SK,0,B,0,L,0,27,180,37,30,3,0,0,0,1,0,1,0,5,0,1,11,0,0,0,0,12,12,,,
20200927SKSS0,20200927,SK,SS,0,T,0,W,0,27,155,45,42,16,5,0,4,1,0,0,0,3,0,0,7,0,0,0,1,1,1,,,
20200927WOOB1,20200927,OB,WO,1,B,0,L,0,27,142,37,31,7,0,0,0,2,1,0,1,5,0,0,8,1,0,0,0,7,7,,,
20200927WOOB1,20200927,WO,OB,1,T,0,W,0,27,146,41,37,12,3,0,2,1,0,1,0,2,0,0,7,0,0,0,2,3,2,,,
20200927WOOB2,20200927,WO,OB,2,T,0,L,0,24,131,38,36,11,1,1,0,1,0,0,0,2,0,0,3,1,0,0,2,6,5,,,
20200927WOOB2,20200927,OB,WO,2,B,0,W,0,27,139,37,29,10,3,1,0,0,1,1,1,4,1,1,8,0,0,0,0,1,1,,,
